Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Fridley Liquor Market,"264 57th Ave NE, Fridley, MN 55432, USA",4.3,421,,(763) 571-1994,+1 763-571-1994,https://shop.fridleyliquor.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 11:00 AM – 6:00 PM,,OPERATIONAL,"264 57th Avenue Northeast, Fridley",86Q83PCM+3X,264 (street_number); 57th Avenue Northeast (route); Fridley (locality); Anoka County (administrative_area_level_2); Minnesota (administrative_area_level_1); United States (country); 55432 (postal_code); 5420 (postal_code_suffix),"I love this place customer services excellent I felt right at home won't go nowhere else I love the ladies they are sweet the ladies in the evening thank you for being so kind; The lady working last night at 9:45pm was extremely rude and had a bad attitude when she asked for me and my husband’s Identification we both complied but had a problem with my federal government Id. I felt discriminated and tried to inform her that an employment authorization card is a federal government Id “List A document” just like a passport, she huffed and puffed and rudely said it was not an acceptable identification. She then proceeded to ask her manager across the register and came back and once again rudely and very uninformed staff and still said no. Staff at this place need to be more informed and be more familiar with different types of Identification. Ignorance’s at its best, I’ve never had this problem with any other liquor store. Do not shop here.; Moved to Arizona like three years ago and I really miss this store.; I won’t recommend this place, even though my ID wasn’t expired, but my fiancé’s ID was expired. They wouldn’t sell to us which doesn’t make sense because you see that he’s over 21 as well but his ID is expired and they  didn’t want to sell. I even asked if I come back inside by myself to purchase the alcohol would you sell it to me? They said no they would not sell to us because that  his ID is expired and that we know he is with us as well. I think they didn’t like gay people and that’s why they gave us a problem; Great selection, friendly employees, and a joy to shop. I have been going here for years and they never disappoint! There are plenty of things they are willing to let you taste and they always have something interesting on sale. I often go just to find something new that is on sale."
Sami’s FRESH MART,"6100 Red Hook Qts Suite C2-1, St.Thomas, Red Hook, St Thomas 00802, USVI",4.2,11,,(340) 690-3648,+1 340-690-3648,https://www.facebook.com/SAMISFRESHMART,Monday: 6:00 AM – 2:00 AM; Tuesday: 6:00 AM – 2:00 AM; Wednesday: 6:00 AM – 2:00 AM; Thursday: 6:00 AM – 2:00 AM; Friday: 6:00 AM – 2:00 AM; Saturday: 6:00 AM – 2:00 AM; Sunday: 6:00 AM – 2:00 AM,,OPERATIONAL,"St.Thomas, 6100 Red Hook Qts Suite C2-1",77CQ84GX+44,St.Thomas (point_of_interest); Smith Bay (neighborhood); Red Hook (locality); East End (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"It was convent being the only liquor store we could find open that time of night. It was expensive as heck but so was most things on the island. We got snacks, shots gassed and liquor. The Pure White Henny was nicely priced, the regular Henny was overpriced.; Overpriced and not much selection. Total scam as the pack of soda didn’t have a price tag. Turned out to be $15 (typically around $3-$5). Go to Moe’s instead.; I had the pleasure of visiting Sami’s FRESH MART during my stay in Red Hook St.Thomas, and I have to say, I was thoroughly impressed with the store’s immense selection of products. From liquor and cigars to vapes/ smoke shop items, beer, groceries, and even sunscreen and OTC medicines, they truly have it all!! The staff was knowledgeable and friendly, and I appreciated their willingness to help me find exactly what I was looking for. I highly recommend Sami’s FRESH MART to anyone in the area looking for a one-stop-shop for all their needs. I will definitely be returning on my next trip to St.Thomas!; Best selection of liquor, wine , beer and cigars in St.Thomas in Red Hook. Also a huge selection of all the disposable vapes Sami's Fresh Mart is literally the one stop shop for everything.; Told me I couldn’t come in with my service animal. The guy was not aware of the laws even after I informed him. He then argued with me and I left. Don’t waste your time or money on a business that blatantly discriminates."
88 Bottles,"5332 Dronningens Gade Ste 2, Charlotte Amalie, St Thomas 00802, USVI",4.4,7,,(985) 268-8537,+1 985-268-8537,http://88bottles.com/,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,5332 Dronningens Gade Ste 2,77CQ83R9+J2,Ste 2 (subpremise); 5332 (street_number); Dronningens Gade (route); Charlotte Amalie (locality); Charlotte Amalie (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"I love 88 Bottles. They have a variety of wine flavors; their snacks are so tasty, and their chocolates are to die for. When you are visiting St. Thomas, make sure you visit their store in main street. You won't be disappointed; they have all the snacks you need.; Most likely the best jewelry and wine store on the island. Megan was incredibly friendly and informative! The wine is delicious and they have a huge selection of truffle infused goodies.; A jewelry store with some wines made for them. Not high end and not worth a visit; We got a few things from the store. They have a good selection and great service.; 🤪🤪🤪🤪"
"We Are Wine, LLC","7350 Estate Bovoni Ste. A-103 Saint Thomas, Estate Bovoni, St Thomas 00802, USVI",4.8,50,,(340) 771-5657,+1 340-771-5657,http://theitaliansstt.com/,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,7350 Estate Bovoni Ste. A-103 Saint Thomas,77CQ8486+HC,U.S. Virgin Islands (country); Bovoni (neighborhood); Estate Bovoni (locality); Southside (administrative_area_level_2); St. Thomas (administrative_area_level_1); 00802 (postal_code),"A St. Thomas must! They have a great selection of high quality Italian products. I shop there every Saturday during the afternoon complimentary food and wine tasting. The proprietors, Sabatino and Cesare are super knowledgeable and extremely charming....LOVE this place!; I have been there a few times when I travel to ST Thomas. on my return trip home I load up with all kinds of pesto, hard to find pastas and flours. Sabatino and Marty are the best at customer relations.        Jack F Vero Beach FL; We have a 2nd home in St. Thomas and first heard about this place from Marty last year.  We went a few times last September/October and were very impressed.  The wine tasting and sample foods they serve on Saturday's are outstanding.  It provides a great opportunity to sample what you may be purchasing from their warehouse, which has a huge selection of products at great prices relative to the island.  Everyone was very friendly and can't wait to get back there again.  Actually, we will be there in less than 2 weeks!; Always welcoming. They have a huge assortment of products imported from Italy. Very high quality items. Hundreds of different wines, olive oils, vinegars,  pastas, even meats and cheeses for charcuterie. Thiet oven roasted tomatoes are particularly amazing. I put them in everything. Whenever I have out of town guests I always take them there to meet Cesare and Sabatino and stock up on wine and items to cook amazing  meals with. Great job gentlemen. Bravo!; Cesare, Sabatino, and the whole lovely group at We Are Wine have have always gone the extra mile for me. If going to their shop in person, you can expect expert advice and care selecting the perfect products for your home or business, not to mention samples of wine, Prosecco and food.  As a chef, I know I can rely on them to deliver a range of high quality goods not found elsewhere  that elevate my creations and help me create one of a kind experiences for my guests. Cesare is personally available to me to answer questions, confirm orders, and surprise me with new exciting ingredients.
Having them as a resource is truly a blessing! Their expertise and services are invaluable.
A giant thanks to The Italians!"
I-75 Liquor,"1858 W C 48 unit B, Bushnell, FL 33513, USA",4.6,208,,(352) 793-1000,+1 352-793-1000,,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 10:30 AM – 8:00 PM,,OPERATIONAL,"1858 West C 48 unit B, Bushnell",76WVMV97+JX,unit B (subpremise); 1858 (street_number); West C 48 (route); Bushnell (locality); Sumter County (administrative_area_level_2); Florida (administrative_area_level_1); United States (country); 33513 (postal_code),"It's the day after hurricane Milton road coming out of Red Oaks RV Resort was flooded they were stopping people from going through there driveway to be able to get out there's hardly ever cars there.  I understand why now! They are rude people doing this after so much devastation to our community Sad! Do unto others as you would want done unto you; Excellent bourbon selection, the owner is very knowledgeable and gave excellent recommendations. Everything appeared to be fairly priced. This place is a definite win in my book!; This store has a great selection and pricing. The owner is awesome very knowledgeable.  I will definitely recommend this store to everyone I know.; Friendly service owners are awesome convenience of a drive-thru or in-store options prices competitive large selection; Such great people and always willing to take any suggestions on your alcohol of choice if they don't have in stock. Ordered a case of whiskey I once recommended that my (now) ex-husband preferred and now it's a standard. Prices are perfect and even have some bottles chilled for immediate consumption."
StoneHouse Cellars,"6205 Smith Bay Rd, Red Hook, St Thomas 00802, USVI",4,1,,(340) 693-0254,+1 340-693-0254,http://moesvi.com/,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,6205 Smith Bay Road,77CQ84GX+JG,6205 (street_number); Smith Bay Road (route); Smith Bay (neighborhood); Red Hook (locality); East End (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),Expensive but convenient wine and liquor store in Mo’s. Take the glass elevator up if you want to feel like a child in Willy Wonka’s.
Culebra Fresh Market,"kiosko # 1, plaza del mercado, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",5,1,,(787) 941-5994,+1 787-941-5994,https://www.facebook.com/culebrafreshmarket?mibextid=hrBMPu,Monday: 8:30 AM – 8:30 PM; Tuesday: 8:30 AM – 8:30 PM; Wednesday: 8:30 AM – 8:30 PM; Thursday: 8:30 AM – 8:30 PM; Friday: 8:30 AM – 8:30 PM; Saturday: 8:30 AM – 8:30 PM; Sunday: 8:30 AM – 8:30 PM,,OPERATIONAL,"kiosko # 1, plaza del mercado, Calle Pedro Marquez, Culebra",77CP8M3X+3G,kiosko # 1 (point_of_interest); plaza del mercado (premise); Calle Pedro Marquez (route); Culebra Pueblo (sublocality_level_1); Culebra (locality); Culebra (administrative_area_level_2); Culebra (administrative_area_level_1); Puerto Rico (country); 00775 (postal_code),
Zurrilandia,"Culebra, 00775, Puerto Rico",4.3,19,,(939) 642-0669,+1 939-642-0669,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,Culebra,77CP8P63+67,Culebra (locality); Flamenco (administrative_area_level_2); Culebra (administrative_area_level_1); Puerto Rico (country); 00775 (postal_code),"Nice view and location, You can grill and enjoy the view or cook your meals at home and save money. The view is perfect while you have a cup of coffee or a glass of wine. I do recommend this place!; Lovely place with an Amazing view, real cozy and welcoming, close to town and the airport, hot water, BBQ grill , terrace sound system everything you need when you are not on the beach to have a good time, there is a mosquito lamp but i suggest you bring some bug spray as well.; bedbugs.; Amazing place! Excellent view, location, super comfortable and clean. It has everything I need for a spectacular stay.  I recommend it 100%!; Very good, unique place there is"
Dolphin Gourmet Market - Westin,"Box 1067, 481-2 Chocolate Hole, St. John, U.S. Virgin Islands 00831, USVI",4.3,201,,(340) 776-5322,+1 340-776-5322,http://stjohngourmetmarket.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"Box 1067, 481-2 Chocolate Hole, St. John",77CQ86G7+3V,St. John (locality); Chocolate Hole (neighborhood); Cruz Bay (administrative_area_level_2); U.S. Virgin Islands (administrative_area_level_1); U.S. Virgin Islands (country); 00831 (postal_code),"Well stocked with all the things you need for your stay in St. John. They have a good selection of beer, liquor, wine, cleaning supplies, medicines, and all the food you need. The staff are friendly and helpful and the store is clean and well organized. It’s a quick walk from the Westin to the store and back. Go here for all the stuff you need.; Wish we had gone to this Marketplace first. selection was better than the one we went too the meat was Super Fresh, great deli selection, great alcohol had a really nice do-it-yourself salad bar and they had a very nice hot bar that they cook for you and put in a styrofoam container. store was clean and very well stock. looks like they're adding a brand new wall refrigeration system to give them more in stock.  we found this one right outside the Westin on our fourth day, restocked and was much happier with the selection. Easy walking distance; It's expensive but it's the island.  if you want snacks, take them from your home.; This location stands alone when comparing to other Dolphins - Joly is phenomenal, a consummate professional she welcomes you with a smile each morning and is always patient when you have a question. While not a large market, they do have a robust array of sundries, groceries, drinks and fresh food in the back. Prices are comparable, and in many cases - more affordable. After an abrupt and off putting visit to the Boulon Center 18-25 St. John, St John 00830 location, which I will avoid at all costs due to customer interaction which fails to deliver, I will continue to visit Joly and the welcoming staff here!; Convenient if you are staying at the Westin- less than 5 minute walk from taxi area! Well stocked and super nice as well."
Louie's Market 2,"84WF+59M, Smith Bay Rd, Frydendal, St Thomas 00802, USVI",4.6,10,,(340) 715-0001,+1 340-715-0001,,Monday: 6:30 AM – 11:00 PM; Tuesday: 6:30 AM – 11:00 PM; Wednesday: 6:30 AM – 11:00 PM; Thursday: 6:30 AM – 11:00 PM; Friday: 6:30 AM – 11:00 PM; Saturday: 6:30 AM – 11:00 PM; Sunday: 6:30 AM – 11:00 PM,,OPERATIONAL,"84WF+59M, Smith Bay Road",,84WF+59M (plus_code); Smith Bay Road (route); Frydendal (neighborhood); East End (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"We were staying at the Margaritaville resort near by and a cab driver recommended this store so we stopped by to pick up a few things.  It was very convenient.  If you are staying at the resort, it's just a quick walk from the gate.; Great little store! Has about anything you’d want all packed in. Beer, ice, liquor, food, snacks.; Waaaay OVERPRICED!
Price gouging at it’s best!; Out of sunscreen but had Red Bull 😏; Best prices on the island!"
Wine Shop VI,"St. John, #4A, Cruz Bay, St John 00830, USVI",4.4,51,,(340) 714-3944,+1 340-714-3944,http://www.wineshopvi.com/,Monday: 4:00 – 9:00 PM; Tuesday: 4:00 – 9:00 PM; Wednesday: 4:00 – 9:00 PM; Thursday: 4:00 – 9:00 PM; Friday: 4:00 – 9:00 PM; Saturday: 4:00 – 9:00 PM; Sunday: 5:00 – 9:00 PM,,OPERATIONAL,"St. John, #4A, Cruz Bay",77CQ86J3+5Q,4A (subpremise); St. John (point_of_interest); Cruz Bay (locality); Cruz Bay (administrative_area_level_2); St. John (administrative_area_level_1); U.S. Virgin Islands (country); 00830 (postal_code),"Wonderful wine bar & store.  Great place for a cozy evening of small plates and wine! Service was helpful with selections and friendly overall. They have a wide variety of wines available and the atmosphere is trendy and still low key, relaxed comfy! And for StJohn summers… they have AC ;); Walked in one night not knowing we were the first customers of this newly renovated wine bar. The wine choices were phenomenal and the staff knows exactly what they’re doing. Enjoyed our time there - we began our remaining nights there pre dinner and ended our night with a great glass of wine.

The design is calming, great for conversation or just solo. Either at the bar or the couches. If only I had a place to frequent like this here in my hood in Brooklyn. Miss it. Miss Victoria too. Amazingly sweet and great at running the joint.; This is a completely new place from the original and it’s amazing!! My family and I have been coming to St. John for 10 years and this is a great new addition. During our week stay we came here 6/7 nights. Victoria is absolutely amazing. The wine selection is amazing and the cheese plate is amazing. I am happy to give this place 5 stars and would give it 10 stars if I could.; We fell in love with this wine bar and the owner Victoria is lovely. Great wine selection and vibe. It is our new favorite spot in St John, and we can’t wait to come back!; Looking for good wine on St John? This is the only place to find it. Paul's selection of wine is impressive with a good selection from his native Greece. There are 10-12 wines by the glass. Both Greek wines by the glass (red and white) were great and reasonably priced (given its St John). Atmosphere was relaxing and chill. Pull up a seat to the bar for conversation with Paul or other patrons."
AB Cellars LLC,"25 Boatman Point Rd, Cruz Bay, St John 00830, USVI",,,,(340) 244-4669,+1 340-244-4669,http://abcellars.wine/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,25 Boatman Point Road,77CQ869C+5W,25 (street_number); Boatman Point Road (route); Rendezvous And Ditleff (neighborhood); Cruz Bay (locality); Cruz Bay (administrative_area_level_2); St. John (administrative_area_level_1); U.S. Virgin Islands (country); 00830 (postal_code),
St John Brewers on the Waterfront,"St Thomas, 32 Raadets Gade, Charlotte Amalie, St Thomas 00802, USVI",5,29,,(340) 715-7775,+1 340-715-7775,https://stjohnbrewers.com/,Monday: 11:00 AM – 6:00 PM; Tuesday: 11:00 AM – 6:00 PM; Wednesday: 11:00 AM – 6:00 PM; Thursday: 11:00 AM – 6:00 PM; Friday: 11:00 AM – 6:00 PM; Saturday: 11:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"St Thomas, 32 Raadets Gade, Charlotte Amalie",77CQ83R9+C5,St Thomas (point_of_interest); 32 (street_number); Raadets Gade (route); Charlotte Amalie (locality); Charlotte Amalie (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"So glad I found this place!
The beer was great, facility was a nice size, and the bartender was so welcoming and helpful. She made some kind of shandy for a few of us that was a pleasant surprise.
This wasn't on my original itinerary but ended up being my favorite part of the day. It's a must to visit!!!
It worked out that Nobody was at French town brewing and this was on my way as I walked back.; Great beer, great swag, great staff.  Super glad we went here, great Hazy IPA, good non-alcoholic root beer. So many swag options, tackers, hats, shirts, etc. Friendly staff and a great location as well.  Would definitely return.; You must stop at this place if you are downtown Charlotte-Amalie. The vibe is great and the brews are excellent. They play fun music and Carri is having a great time and loves her job. She serves up the drinks and wants to know you as well. They have cool gifts to take home. We had the Root Beer Float with Rum. They make their own Root Beer and the float is awesome!!! We will be going there again, for sure!; Kim is welcoming and a delight. It’s a wonderful atmosphere, a must stop in V.I. Highly recommend the (virgin) root beer float.; This taproom and gift shop was the best surprise of our St Thomas visit so far. Cool location in a light and peaceful setting. Great beers on tap, homemade lemonade and marvelous rum drinks prepared by Kim. Stop in a stay a while and chill."
Your Choice Convenience Store,"82JV+XWM, Charlotte Amalie West, St Thomas 00802, USVI",4.3,16,,(340) 776-2344,+1 340-776-2344,,Monday: 7:00 AM – 5:00 PM; Tuesday: 7:00 AM – 5:00 PM; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: 7:00 AM – 5:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"82JV+XWM, Charlotte Amalie West",,82JV+XWM (plus_code); Subbase/Crown Bay (neighborhood); Charlotte Amalie West (locality); Charlotte Amalie (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"This store was so organized and clean. It felt safe inside  I would use again.; Your everything thats hard to find store plus a great selection of Habano Cigars.; Tourist pricing, be prepared. Cool selections of random items.; Everything you need for your cruise; Great store"
Louie's Market,"6632 Smith Bay Rd, Smith Bay, St Thomas 00802, USVI",4,415,,(340) 715-0000,+1 340-715-0000,,Monday: 6:30 AM – 12:00 AM; Tuesday: 6:30 AM – 12:00 AM; Wednesday: 6:30 AM – 12:00 AM; Thursday: 6:30 AM – 12:00 AM; Friday: 6:30 AM – 12:00 AM; Saturday: 6:30 AM – 12:00 AM; Sunday: 6:30 AM – 11:00 PM,,OPERATIONAL,6632 Smith Bay Road,77CQ84WG+8X,6632 (street_number); Smith Bay Road (route); Smith Bay (neighborhood); East End (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),"This market was a life saver. It had a nice variety of things to choose from. Drinks, beer, bread cold cuts, snacks etc....  options are decent. We even got coldcut meat and bread for sandwiches. Also they offered a nice selection of spirits &  wines.

Staff was friendly and helpful. It's located right outside of margaritaville resort; Stopped by to get some water. We found a gallon for $2.50. They had plenty of snacks and food. Very convenient to our hotel. We stayed at Margaritaville. They also have a good variety of alcohol. If you want a bottle of White Hennessey they are $70. Same price at Airport. Milk and eggs expensive but probably the going rate on the island.; Has supplies if you really need them. Close enough to walk to from margaritaville. Prices were really high. 18.00 for a 6 pack.
7$ for 6 hotdogs. 4$ for 8 slices of cheese. Ect.; Nice clean and friendly. They have all the basics you need for your groceries. Go early, during daylight.; Little Market with a little bit of everything. We walked over from margaritaville. Very pricey but everything on the island is, we were only able to get baby sunscreen here but it worked for us just fine."
Love City Market,"King Hill Rd, Coral Bay, St. John, Virgin Islands 00831, USVI",4.3,108,,(340) 693-5790,+1 340-693-5790,https://www.facebook.com/lovecitymarket/,Monday: 6:30 AM – 10:30 PM; Tuesday: 6:30 AM – 10:30 PM; Wednesday: 6:30 AM – 10:30 PM; Thursday: 6:30 AM – 10:30 PM; Friday: 6:30 AM – 10:30 PM; Saturday: 6:30 AM – 10:30 PM; Sunday: 6:30 AM – 10:30 PM,,OPERATIONAL,"King Hill Rd, Coral Bay, St. John",77CQ87WM+G9,"Coral Bay, St. John (locality); Carolina (neighborhood); Coral Bay (administrative_area_level_2); Virgin Islands (administrative_area_level_1); U.S. Virgin Islands (country); 00831 (postal_code)","Love City Market has a surprisingly good selection of cheese, milk alternatives, baking goods, and essentials. The people working there were friendly.; The coffee strength is on the lighter side but good. There's an espresso machine here. The breakfast sandwiches are excellent and burritos are huge. The staff is fun and friendly.; Very good wine, beer and spirits selection along with lots of fresh produce. The shelf grocery section is small but they made the most of the space and they do seem to have a bit of everything. Parking was easy each time we visited, although you do have to take it slow because of all the wild chickens wandering around!; Good selection of goods, and especially alcohol, in a convenient location within Coral Bay. Island prices, as expected; There is a huge selection of many foods and other items in this quaint little grocery store!"
Vi WINE WHOLESALE,"St Thomas, 9a Wimmelskafts Gade, Charlotte Amalie, St Thomas 00802, USVI",,,,(340) 774-5688,+1 340-774-5688,http://www.viwinewholesale.com/,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"St Thomas, 9a Wimmelskafts Gade",77CQ83R8+PM,St Thomas (point_of_interest); 9a (street_number); Wimmelskafts Gade (route); Charlotte Amalie (locality); Charlotte Amalie (administrative_area_level_2); St. Thomas (administrative_area_level_1); U.S. Virgin Islands (country); 00802 (postal_code),
Casa de la Cultura Cacique Comerío,"26 Cll Georgetti, Comerío, 00782, Puerto Rico",4.7,34,,(787) 875-7075,+1 787-875-7075,http://www.visitacomerio.com/,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 9:00 AM – 3:00 PM; Sunday: 9:00 AM – 3:00 PM,,OPERATIONAL,"26 Calle Georgetti, Comerío",77CM6Q9F+XM,26 (street_number); Calle Georgetti (route); Comerío (locality); Comerío (administrative_area_level_2); Comerío (administrative_area_level_1); Puerto Rico (country); 00782 (postal_code),"Great place to visit and admiré love it Comerio is Awesome; Has a display of an original inhabitant's skeleton; This playground is spectacular. Adorned with gerogriffs, very clean.; In this building there are exhibitions of art or culture. One of its exhibits is a skeleton of an Indigenous woman that was found while they were building a ball park. Their very attentive and passionate employees about the History of Comerío and its archaeological findings told us with great pride. We feel well received and cared for. They answered all our questions and told us about new places. Thank you for your time.; A very nice experience, very kind and polite people,"
La Ruta Bar and Grill,"5QPC+8FF, PR-775, Comerío, 00782, Puerto Rico",4.4,25,,(787) 664-0844,+1 787-664-0844,,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 7:00 AM – 8:00 PM,,OPERATIONAL,"5QPC+8FF, PR-775, Comerío",,5QPC+8FF (plus_code); PR-775 (route); Comerío (locality); Piñas (administrative_area_level_2); Comerío (administrative_area_level_1); Puerto Rico (country); 00782 (postal_code),"Super; Very friendly and helpful, cold beers; Mini grocery store with a variety of drinks and beers. They prepare meals and burgers; A Good Place where you have a good time; All good drinks good service"
Humacao School Supply,"7E C. Noya y Hernandez, Humacao, 00791, Puerto Rico",4.7,106,,(787) 852-2615,+1 787-852-2615,http://humacaoschoolsupply.com/,Monday: 8:00 AM – 5:15 PM; Tuesday: 8:00 AM – 5:15 PM; Wednesday: 8:00 AM – 5:15 PM; Thursday: 8:00 AM – 5:15 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"7E Calle Noya y Hernandez, Humacao",77CP45XF+WP,7E (street_number); Calle Noya y Hernandez (route); Humacao Pueblo (sublocality_level_1); Humacao (locality); San Francisco (administrative_area_level_3); Humacao (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code),"Got what I needed. It's a party supply store but also have beads to make jewelry,
candle materials and baskets, etc. I love going to this store to get ideas too.; Personnel Very Friendly! And Very Helpful! Huge Variety of Supplies; Service,excellent; Large selection!; A++"
HUMACAO TROPHY CENTER - El Arte de Recordar -,"213 Sector Cuesta Los Jobos, Humacao, 00792, Puerto Rico",4.8,26,,(787) 852-4826,+1 787-852-4826,,"Monday: 9:00 AM – 1:00 PM, 2:00 – 5:00 PM; Tuesday: 9:00 AM – 1:00 PM, 2:00 – 5:00 PM; Wednesday: 9:00 AM – 1:00 PM, 2:00 – 5:00 PM; Thursday: 9:00 AM – 1:00 PM, 2:00 – 5:00 PM; Friday: 9:00 AM – 1:00 PM, 2:00 – 5:00 PM; Saturday: Closed; Sunday: Closed",,OPERATIONAL,"213 Sector Cuesta Los Jobos, Humacao",77CP5529+W5,213 (street_number); Sector Cuesta Los Jobos (route); Humacao Pueblo (sublocality_level_1); Humacao (locality); Santo Domingo (administrative_area_level_3); Humacao (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00792 (postal_code),"A place where you can get that gift or group or individual detail. They have an infity of plaques, trophies and other super beautiful details. They are very professional and above all humbled.; Wanda was very attentive and helpful.  While she could not do the work she tried to find out who in the area could do it. Thank you Wanda.; I worked for 7 years in that business as an operator in the laser machine area, a very clean place with a variety of trophies, medals 🥉 and award plaques for any sports or company.; Very cordial and diligent in the work requested; Good service 👍 👌 quality"
Dreamy Details By Caronil,"6 C. Ulises Martínez, Humacao, 00791, Puerto Rico",4.9,8,,(787) 341-0869,+1 787-341-0869,,Monday: Closed; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:30 PM; Saturday: 8:30 AM – 1:30 PM; Sunday: Closed,,OPERATIONAL,"6 Calle Ulises Martínez, Humacao",77CP552F+93,6 (street_number); Calle Ulises Martínez (route); Humacao Pueblo (sublocality_level_1); Humacao (locality); Santo Domingo (administrative_area_level_3); Humacao (administrative_area_level_2); Humacao (administrative_area_level_1); Puerto Rico (country); 00791 (postal_code),"Excellent service! I live in the states and the owner took my order over the phone and delivered it the next day exactly at the time she said she would. The arrangement was beautiful and the wine chosen was my brother-in-law’s favorite & my sister loved it. Highly recommend!; In love!
Excellent fast service, they have a super convenient mobile phone so you can leave payment and just pick up!; Excellent Service from Caroline. He attended to us at the last minute and resolved us very well!!!; From Chicago I give 5 stars to DREAMY FLOWER SHOP for the fact that they took care of me for the arrangement and for the excellent delivery. I AM STAYING HERE; It exceeded all expectations and much more, 100% RECOMMENDED without a DOUBT
DLBM DREAMY"
