Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Hardware/ convenience store,"2RHP+XJX, Boquerón, Cabo Rojo 00622, Puerto Rico",4.5,76,,(787) 407-0724,+1 787-407-0724,,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: 7:00 AM – 4:00 PM; Sunday: 8:00 AM – 2:00 PM,,OPERATIONAL,"2RHP+XJX, Boquerón",,2RHP+XJX (plus_code); Boquerón (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"Good price and they have everything you need.; Our go to spot for quick and last minute items. Whether you need a potato, or a paint brush, they have it.; Amazing little store! Like the old days! They have a little bit of evrything.; This is a very nice business. Has almost all you need.  Very well stocked.  Bilingual.  Clerks knowledgeable and helpful.; Vonvenience, great service, knowledgeable staff, and great prices practically in your backyard!"
El Super,"1285 N Hacienda Blvd, La Puente, CA 91744, USA",4,1468,,(626) 869-5124,+1 626-869-5124,https://locations.elsupermarkets.com/ca-la-puente-024-000,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"1285 North Hacienda Boulevard, La Puente",856422VX+RG,1285 (street_number); North Hacienda Boulevard (route); La Puente (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91744 (postal_code),"I went in to buy some groceries today around 4:45pm I was very surprised 😮 😲 how well kept and stock this store is every employee was doing their part 👏 👌 and everyone looks very friendly. I also saw the manager, well at least I think 🤔 who I saw was the manager. In the 30 minutes I spent in there I saw him walking the store keeping busy. You could buy from groceries, bakery, seafood, meat 🍖 😋 market and if you get hungry, You could also buy hot food with a refreshing agua natural. The store have tables to sit down and enjoy your food.; I'm giving this place five stars because it's very clean in the inside today was my first day going there I was referred there because I was looking for some Mexican candy although they do have a variety they didn't have the candy I was looking for, so I can't really say my full experience other than it is very clean in there; I do not do a lot of shopping in the store. I usually run in just to pick up a few items which they generally have at a good price. So for that reason I enjoy making my stops at this store.; Flowers were expensive and didn't come with a plastic (bottom) stem bag. When I asked for assistance and inquired about said bag, the worker had no clue what I was referring to.; Good place  . Good prices .i like this market and fresh food its delicious .
Just sometimes rush hour too many constumers not enough cashiers . But they are friendly good custumer service . Bathrooms public just need to ask for code with is annoying at times but at least they let u use it and its always clean ."
El Super,"7224 S Vermont Ave, Los Angeles, CA 90044, USA",4.1,541,,(213) 675-2103,+1 213-675-2103,https://locations.elsupermarkets.com/ca-los-angeles-501-000,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"7224 South Vermont Avenue, Los Angeles",8553XPF5+HR,7224 (street_number); South Vermont Avenue (route); South Los Angeles (neighborhood); Los Angeles (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90044 (postal_code),"In the first 15 days of the month ppl are getting their snap EBT food benefits,there is no reason why ppl shouldn't be working considering that. I usually shop there however yesterday it was horrible. I stood in line 14 minutes before the cashier rang me up,there was 1 cashier working and others were using self checkout but that was backed up too,EBT card users always have to call for a key holder to come over and approve transactions it was the worst experience there.; They didn't have anything I went in for. I grab stuff to make Tacos and the line wasn't very long but it took a very long time in the line. Then the checker didn't understand English and one of her coworkers had to interpret. I know this is LA but for real?; I like going to different stores in El.Supermarket is one of the stores that I go to and lots of people there.They have all kinds of Different meat.Really nice people; Security if you ever at like your going to hit my son with your stick cause you belive he stolen something that day you will be leaving that stick behind cause that will be your last day on your Security job my son will have proff of purchases.; It's better than the bigger stores. Faster checkout, although its small size, somewhat limits the selection and availability of certain products. However, it is a great alternative for a quick groceries run"
El Super,"9850 Sierra Ave., Fontana, CA 92335, USA",3.7,1397,,(909) 355-9002,+1 909-355-9002,https://locations.elsupermarkets.com/ca-fontana-032-000,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"9850 Sierra Avenue, Fontana",85643HF6+RW,9850 (street_number); Sierra Avenue (route); Fontana (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92335 (postal_code),"Do not buy Tamarido pods from here!!! I bought some and wasn’t able to see inside because they were pre packed. Got home started peeling them to make and agua fresa and they had bugs inside of them; Big shout out to a Ms. Arlene that worked at this El. Super Me being someone that speaks very little Spanish. She was extremely helpful with me. Finding a lot of items on my instacart order Even though she was sweeping and cleaning doing her job whenever I went to her, she always took the time to show me where an item was and even explained to me how to say it in spanish I usually stray away from stores like El super. because it's so hard not speaking spanish and finding certain items But she definitely made this a great experience. Thank you so much; The music is too loud when I was trying to place an order for my food. Can’t hear anyone and they get mad I keep asking huh? Can’t hear you.; The store is clean. Prices are reasonable. Staff were pleasant.; Too many EMPLOYEES working on Floor they have boxes of stuff walking on isles with too many people customers around!!!   Especially on WEDNESDAYS & THURSDAYS!!!!!!"
El Super,"3321 Century Blvd, Inglewood, CA 90303, USA",4.2,2002,,(310) 672-3210,+1 310-672-3210,https://locations.elsupermarkets.com/ca-inglewood-015-000,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"3321 Century Boulevard, Inglewood",8553WMWC+M2,3321 (street_number); Century Boulevard (route); South Los Angeles (neighborhood); Inglewood (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 90303 (postal_code),"The Restaurant customer service was excellent, very helpful and courteous even though they were starting to cleanup, they made time to prepare it to go or to dine in, I really appreciated it; Huge location with fresh produce and low prices. If you're looking for Hispanic ingredients, this is likely your go to. They also have marinated meats and a huge fresh cheese section. The inside restaurant serves tacos, burritos, ceviche, and more; This is the best El Super I’ve been too. Affordable produce, small avocados are 3/99 or 2/88. Also has a great restaurant with the best plantains I’ve ever had. Got about 9/$2.06. I’m here about twice a week.; For The Most Part Everyone In There Are Nice.  Products They Gotta CheckOut There Expired Stuff. Ppl Only Grab And Go And Come To See Or Taste A Bit Grainy On The El Super Sour Cream Already Pre Made. Limons Are Awful As Well And Pricey. And Avocados Are Terrible I Bought $3 Worth All Nasty.  Gotta Step It Up Produce Guy! Thank You.; I ordered (thru instacart) pupusas 10 pks all have expired cheese and or mold underneath. What these stores do is repackage the product so they wont have to throw away expiring or expired food.
Plus i have gone to this store always smells from the meat dept."
Supermercado Linares Ramos,"577F+3WV, Cll Dr Barbosa, Adjuntas, 00601, Puerto Rico",4.3,12,,(787) 829-3771,+1 787-829-3771,,Monday: 7:00 AM – 7:30 PM; Tuesday: 7:00 AM – 7:30 PM; Wednesday: 7:00 AM – 7:30 PM; Thursday: 7:00 AM – 7:30 PM; Friday: 7:00 AM – 7:30 PM; Saturday: 7:00 AM – 7:30 PM; Sunday: 8:30 AM – 5:00 PM,,OPERATIONAL,"577F+3WV, Calle Dr Barbosa, Adjuntas",,577F+3WV (plus_code); Calle Dr Barbosa (route); Adjuntas Pueblo (sublocality_level_1); Adjuntas (locality); Adjuntas (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),"Customers are treated very well, variety of named brand products at competitive prices. Will visit again; It is a family minimarket with everything you need, excellent service, employees who work like the owners and I highly recommend it.; It's good, not bad; They are crooks, they sell too expensive.; EXCELLENT"
Colmado El Resuelve,"PR-521, Adjuntas, 00601, Puerto Rico",4.9,15,,(787) 318-1445,+1 787-318-1445,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 2:00 AM; Saturday: 9:00 AM – 2:00 AM; Sunday: Closed,,OPERATIONAL,"Puerto Rico 521, Adjuntas",77CM578H+35,Puerto Rico 521 (route); Adjuntas Pueblo (sublocality_level_1); Adjuntas (locality); Adjuntas (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),Nice place; Excellent service!! The owner is very friendly and attentive.; From my brother Junito. Tremendous site and Junito excellent with its service.; ; 
Supermercado del Pueblo,"37-31 Cll San Joaquin, Adjuntas, 00601, Puerto Rico",5,2,,(787) 222-4796,+1 787-222-4796,,,,OPERATIONAL,"37-31 Calle San Joaquin, Adjuntas",77CM577G+8F,37-31 (street_number); Calle San Joaquin (route); Adjuntas Pueblo (sublocality_level_1); Adjuntas (locality); Adjuntas (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),It has a little bit of everything!; 
Supermercado Mega Fresh Castañer,"Puerto Rico 129, Adjuntas, Lares 00601, Puerto Rico",3.7,52,,(787) 829-0532,+1 787-829-0532,,Monday: 7:30 AM – 7:30 PM; Tuesday: 7:30 AM – 7:30 PM; Wednesday: 7:30 AM – 7:30 PM; Thursday: 7:30 AM – 7:30 PM; Friday: 7:30 AM – 7:30 PM; Saturday: 7:30 AM – 7:30 PM; Sunday: 7:30 AM – 7:30 PM,,OPERATIONAL,"Puerto Rico 129, Adjuntas",77CM55H9+6Q,Puerto Rico 129 (route); Adjuntas (locality); Bartolo (administrative_area_level_2); Lares (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),Would like to see more fruits and vegetables.; Like Family n awsome cashiers; Average; Is going out of business; Good service and friendliness
Supermercado Selectos,"579F+W8M, Calle D, Adjuntas, 00601, Puerto Rico",4.1,446,,(787) 829-1361,+1 787-829-1361,,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"579F+W8M, Calle D, Adjuntas",,579F+W8M (plus_code); Calle D (route); Adjuntas Pueblo (sublocality_level_1); Adjuntas (locality); Vegas Abajo (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),"I am a disable veteran and in al most every visit the disabled parking are full without the stickers. People park and one person stays in the car pretending that they got there first. In several locations I have informed the manager to no avail . Please do something!!!; Hard to find grocery for people who follow a diet.
ANYTHING sugar free...; It needs to be remodeled and cleaned better! Dated!  Employees are polite and provide services!; Great selection of food at very reasonable prices. I'm biased though as someone from the states but I can't complain.; Good variety , friendly employees. Clean and organized"
Colmado Tanama,"668R+Q3Q, PR-526, Adjuntas, 00601, Puerto Rico",4.8,17,,,,,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 10:00 AM – 3:00 PM,,OPERATIONAL,"668R+Q3Q, Puerto Rico 526, Adjuntas",,668R+Q3Q (plus_code); Puerto Rico 526 (route); Adjuntas (locality); Tanamá (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),"Very good vibes to share with friends and neighbors. Delicious mojitos, very friendly employees, the only thing is that they don't have snacks or food made there (although they send it to order from another place near them). They have a Colmado side that is cool.; Very good treatment and very good public. They have always treated us very well.; Very good...satisfied with Siri.😉👍; Well; "
Bargain City,"Juan González, Adjuntas 00601, Puerto Rico",4.4,177,,(787) 829-6161,+1 787-829-6161,,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 8:30 AM – 6:00 PM; Sunday: 10:00 AM – 5:00 PM,,OPERATIONAL,Juan González,77CM57G8+5M,Juan González (locality); Juan González (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),"All good; It has many home articles and cheap; Kmart; We have everything!!!!; It is very well organized, you can get varieties of products and they have friendly staff."
Colmado Don Julio,"Barrio Vegas Abajo carr 5521 int Km 6, Vegas Abajo, Adjuntas 00601, Puerto Rico",4.8,10,,(787) 374-7944,+1 787-374-7944,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 7:00 PM,,OPERATIONAL,Barrio Vegas Abajo carr 5521 int Km 6,77CM57JV+F2,Puerto Rico (country); Vegas Abajo (locality); Vegas Abajo (administrative_area_level_2); Adjuntas (administrative_area_level_1); 00601 (postal_code),"Excellent place to have a great time. Visit them and you will be pleased. You will enjoy a beautiful panoramic view, some delicious cold beers and
much more. We will wait for you.; Excellent snack and beautiful view; Tremendous place! You get everything; Spectacular one hundred percent recommendation; Quiet, and relaxing"
Colmado Ramos,"PR-518 Km. 10.3, Adjuntas, 00601, Puerto Rico",4.8,4,,(717) 265-4903,+1 717-265-4903,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 7:00 PM,,OPERATIONAL,"Puerto Rico 518 Km. 10.3, Adjuntas",77CM46XV+MV,Km. 10.3 (subpremise); Puerto Rico 518 (route); Adjuntas (locality); Garzas (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),Good place and service. Nice place to hang out.; ; ; 
SuperMax - Isla Verde,"3102 Av. Isla Verde, Isla Verde, Carolina 00979, Puerto Rico",4.3,2348,,(787) 728-2050,+1 787-728-2050,http://www.supermaxonline.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"3102 Avenida Isla Verde, Isla Verde",77CMCXW8+CC,3102 (street_number); Avenida Isla Verde (route); Isla Verde (sublocality_level_1); Carolina (locality); Cangrejo Arriba (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00979 (postal_code),"Large supermarket in Isla Verde. You can feel how cold it is in there before you even enter. Large fruit & vegetable department, meats, Sushi & frozen section. Very wide, very clean aisles. Shelves are fully stocked with a wide variety of merchandise. Well lighted. Bathrooms available. Quick cashiers. Sale items clearly marked. Lots of free parking in the lot out front. Nice store.; Great supermarket, the prices are good. Even by the beach you won’t be paying so much. The alcohol is in the front.; Great grocery store close to beach apartment.  Good reasonably priced.  Clean.; Clean. Pleasant staff. Great parking. Only a coffee machine but it made pretty good machine coffee.; Decent grocery store in a convenient location. They have most of the things you'll need but are missing some things. They have great fresh bread and a little Cafe. Water filling station outside for 50 cents per gallon. Prices are very high but I guess that's typical. On site parking, and store is not very busy."
La Cumbre,"PR-123 km. 29.9, Saltillo, Adjuntas 00601, Puerto Rico",,,,(787) 432-6229,+1 787-432-6229,,Monday: 10:00 AM – 12:00 AM; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 5:00 AM; Saturday: 10:00 AM – 5:00 AM; Sunday: 10:00 AM – 12:00 AM,,OPERATIONAL,"Puerto Rico 123 km. 29.9, Saltillo",77CM48W5+W2,km. 29.9 (subpremise); Puerto Rico 123 (route); Saltillo (locality); Adjuntas (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),
Colmado La Olimpia,"574M+2GR, Sector Ballester, Adjuntas, 00601, Puerto Rico",4.4,40,,,,,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: Closed,,OPERATIONAL,"574M+2GR, Sector Ballester, Adjuntas",,574M+2GR (plus_code); Sector Ballester (route); Adjuntas (locality); Saltillo (administrative_area_level_2); Adjuntas (administrative_area_level_1); Puerto Rico (country); 00601 (postal_code),"Great service!!! Excellent treatment!!! A++++++; Nice colmado or community groceries.; Here you will find a little bit of everything. I congratulate you.; I loved the treatment of the young woman who treated me.; It is a mini market, you can find cleaning products, canned food, milk and snacks such as sweets and cold drinks."
