Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Liberty de Hatillo,"F5MF+59Q, 1st St, Hatillo, 00659, Puerto Rico",3.9,458,,(787) 355-3535,+1 787-355-3535,http://www.libertypr.com/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"F5MF+59Q, 1st Street, Hatillo",,F5MF+59Q (plus_code); 1st Street (route); Hatillo (locality); Hatillo (administrative_area_level_2); Hatillo (administrative_area_level_1); Puerto Rico (country); 00659 (postal_code),"One never knows how things are going to work out. Just think: if I had not been a customer of Claro, I would never have been subjected to their horrible service, and would never have been ripped off and had my credit rating assaulted and therefore would never have switched to Liberty, which is a wonderful company. They happily solve any problem you may have inside comfortable, uncrowded offices and over phone calls which are never dropped. Great service, and inexpensive. Plus this office is accessible ♿️.; Very hospitable, curtious and quick response with no problema at all.  Cleanliness was impeccable.; Although I don't believe it is the clerk's fault, I did had a lot of trouble receiving internet at the first month. The one who made the installation did a couple of mistakes that another tech fixed, but it took forever for them to fully refund the full month. Aside for this small inconvenience, the service has been top notch, fast, little interruptions and no surprise charges. Got just what I signed for.; You should get at least another 2 machines more for customers to make their payments stop being stingy after all we pay a lot for the service and your working staff has been reduced  by more than half.  The least you can do is get more machines to speed up the process.; That star means ZERO...no internet and no phone since August and today October 9, 2018 my technical service visit was suspended by a Supervisor because they didn’t have enough employees to cover the route. They canceled the visit without notify me. I have been their client for almost ten years and that is how they pay for our loyalty. Ah, but they charged me the monthly payment even without service. The highest management needs to verify the supervisors in charge of services, something is wrong."
Fifty Eight,"1077 Ashford Ave, San Juan, 00907, Puerto Rico",2.8,85,,(787) 633-6815,+1 787-633-6815,http://www.fiftyeightpr.com/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 10:00 PM – 4:00 AM; Friday: 10:00 PM – 4:00 AM; Saturday: 10:00 PM – 4:00 AM; Sunday: Closed,,OPERATIONAL,"1077 Ashford Avenue, San Juan",77CMFW4G+VJ,1077 (street_number); Ashford Avenue (route); Santurce (sublocality_level_1); San Juan (locality); Condado (administrative_area_level_3); Santurce (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00907 (postal_code),"The night i went to this establishment me and my friends got ATTACKED by EMPLOYEES! After we had been over 3 hours waiting in line to go in, the bouncers were incredibly rude. The drinks were very expensive and were not even good. After being inside for 30 minutes or so with horrible music me and my friends got ATTACKED by EMPLOYEES. They threw us out without letting us explain. Security did nothing, they just pushed us out. They separated us and started to physically push us out. We were being very cooperative and respectful. They did nothing about this situation. Here are the women who attacked us. BE CAREFUL WITH THESE EMPLOYEES!; It’s not the same in person as you may see on social media. It’s a great place to go if you want to spend lots of money. At the beginning a lot of reggaeton but then it was very different what is was playing, like hop-hop, other types of songs (non-Spanish). The entrance was free (the day I went), and a Corona cost $11 🙃; I had the unfortunate experience of attending this nightclub yesterday, and it was nothing short of a disaster. The security guy at the entrance was not only rude but also discriminatory towards gay individuals. Despite having a valid ticket for the event, I was denied entry without any valid reason. The staff were unprofessional and seemed indifferent to customer satisfaction. Discrimination has no place in any establishment, and I would strongly advise against supporting this nightclub.; Do not waste your money! They make you buy a ticket, but I’m not sure what for? There were maybe 3 people here…it’s simply not worth it. Also, the security and check-in staff are very rude. I recommend to go to old San Juan to go out instead.; Empty Thursday night somewhat empty/slow Saturday night, bartenders have a miserable face like they hate life, they’re not welcoming or friendly at all. Although place was nearly empty wi the  5-7 people, they asked us to get up from the benches if we weren’t going to buy a bottle. Place needs work, badly."
Club Herbalife Green Fit Nutrition,"Carr. 129 Km. 15.2, Hatillo, 00612, Puerto Rico",4.9,27,,(787) 403-8706,+1 787-403-8706,https://m.facebook.com/Green-Fit-Nutrition-100149901621278/?__tn__=C-R,Monday: 5:15 AM – 7:00 PM; Tuesday: 5:15 AM – 7:00 PM; Wednesday: 5:15 AM – 7:00 PM; Thursday: 5:15 AM – 7:00 PM; Friday: 5:15 AM – 7:00 PM; Saturday: 7:00 AM – 5:00 PM; Sunday: 8:00 AM – 12:00 PM,,OPERATIONAL,"Carr. 129 Km. 15.2, Hatillo",77CM956W+XX,Km. 15.2 (subpremise); Carr. 129 (route); Bayaney (neighborhood); Hatillo (locality); Bayaney (administrative_area_level_2); Hatillo (administrative_area_level_1); Puerto Rico (country); 00612 (postal_code),"I go almost 4 or 5 times a week not just because of the té and the snacks, the owner has the best customer service.; Nice place. Shakes are tasty and refreshing. I enjoyed mango pineapple flavor.; Ask for Karen! She will take care of you! She really knows her stuff! Great service and very friendly!!; Delicious, I love everything they do.  Mega tasty tea. The snacks are delicious, the smoothies are brutal.  The treatment of the owners is super.  In short, everything is very good.; Excellent service and delicious snacks, even my dogs are crazy about cookies. They are Amimal lovers."
129 Fit Nutrition,"Carr.129 Km. 8.7, Cuchí 1, Hatillo 00659, Puerto Rico",5,2,,(939) 285-3525,+1 939-285-3525,http://javierp.goherbalife.com/,,,OPERATIONAL,Carr.129 Km. 8.7,77CMC65G+GM,Puerto Rico (country); Cuchí 1 (neighborhood); Campo Alegre (administrative_area_level_2); Hatillo (administrative_area_level_1); 00659 (postal_code),; 
Club de Leones de San Sebastián,"82M8+C2C, San Sebastián, 00685, Puerto Rico",4.3,24,,,,,,,OPERATIONAL,"82M8+C2C, San Sebastián",,82M8+C2C (plus_code); San Sebastián (locality); Piedras Blancas (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Great place for any activity...  good A/C. Good Parking; Place for activities  with good parking; Great place and facilities; Excellent place for any activity. Ample parking, air conditioning units in perfect working order, large kitchen and living room. Your best option for rent.; Excellent service!! Everything very nice ❤️"
Club De Los Retirados San Sebastian,"82F6+9G3, San Sebastián, 00685, Puerto Rico",4,23,,,,,,,OPERATIONAL,"82F6+9G3, San Sebastián",,82F6+9G3 (plus_code); San Sebastián (locality); Culebrinas (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),The service their is great. The people are very pleasant and you could find just about every little thing you need from bagged food to little electrical gadgets and supplies.; Excellent!; Regular; Very comfortable and spacious; Excellent for any activity
Vanguardia Juvenil Casa Club William Irizarry,"8X39+G75, San Sebastián 00685, Puerto Rico",4.3,3,,,,,,,OPERATIONAL,8X39+G75,,8X39+G75 (plus_code); Alto Sano (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),Excellent Place!!!!; Nice; Very nice place to do activities.
OFPC,"8XXX+JVV, Clljn Salsipuede, San Sebastián, 00685, Puerto Rico",4.5,10,,(787) 608-6739,+1 787-608-6739,,,,OPERATIONAL,"8XXX+JVV, Clljn Salsipuede, San Sebastián",,8XXX+JVV (plus_code); Clljn Salsipuede (route); San Sebastián (locality); Guatemala (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Greate club.; Excellent place for activities 1991 I had my wedding in this place and last night November 19, 2023 I returned, it is renewed; ; For your good attention; Well"
Pepino RC Model Club Inc.,"RR#1 Buzon 3736614, San Sebastian, San Sebastián 00685, Puerto Rico",4.7,22,,(787) 307-0747,+1 787-307-0747,,,,OPERATIONAL,"RR#1 Buzon 3736614, San Sebastian",77CJ8XWR+24,San Sebastian (locality); Guatemala (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),Awesome ! Clean friendly enjoyable; Family oriented place good for kids; The best RC RACING experience; Nice place; For those who like RC fever it is great
Club Fraternidad,"9XJW+CPX, San Sebastián, 00685, Puerto Rico",4.3,19,,(787) 226-6602,+1 787-226-6602,,,,OPERATIONAL,"9XJW+CPX, San Sebastián",,9XJW+CPX (plus_code); San Sebastián (locality); Salto (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Never been there; Excellent activity room for people who live in the San Sebastián area or neighboring towns. If you live far from this town there are other good, more accessible options.; The place is comfortable in terms of size but the air does not work, and they do not have electric generators in case the electricity service fails (which happens many times in the area where the club is located).; It is a very comfortable place with good parking. Clean and spacious. Appropriate for weddings. Its location is a bit complicated but at the same time, being secluded, it is ideal for private activities.; Excellent place to celebrate your activities. Large parking space"
"Club Civico Deportivo, Bo. Saltos","9XJX+927, San Sebastián 00685, Puerto Rico",4.9,7,,,,,,,OPERATIONAL,9XJX+927,,9XJX+927 (plus_code); Salto (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Good parking. Easy access, and quite spacious. Air conditioning and a clean place.; Quite comfortable parking. To celebrate parties with 50 to 60 guests, super comfortable.; Good facilities; ; "
Hotel Hacienda El Jibarito,"carr 445, Bo km 6.5, San Sebastián 00685, Puerto Rico",4.4,925,,(787) 477-8360,+1 787-477-8360,http://www.haciendaeljibarito.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"carr 445, Bo km 6.5",77CJ9XGC+C7,km 6.5 (subpremise); Bo (route); Saltos (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"This is one of the best kept secrets  of the northwestern part of the island. Extraordinary people with lots of customer service experience. No details left out. The hotel ambience is excellent. The Villas are perfect for honeymooners with hardly no noise. Keep it up.; This unique resort is a treasure in the gorgeous woods and nature preserve of Puerto Rico. There are amazing waterfalls, indoor and outdoor pools, great restaurant, banquet and event hall, and more. Perfect place for an unforgettable wedding, corporate events, and great for family or couples get away.
Very classy, well appointed. and meticulously maintained.  This place is beautiful and good for the soul!  Five stars, all the way!!; The place charged me $30.00 because of 2 tiny blood stains in the blanket. The room service is not good they offer you just one coffee as  complimentary. The pool is good.; Hacienda el Jibarito, is a gem located in the mountains in the northwestern region of the island of Puerto Rico. Beautifully maintained throughout with a special cozy and enjoyable atmosphere for  all guests, and a staff that goes out of its way to make it the gem  that it is. We fully enjoyed our recent stay and are looking forward to be back real soon. Thank you Keyla for your great service and personalized attention to every detail, you made our stay a memorable one!; Worst stay ever, bed and pillows were terrible, we were kept up all night with drunk people just hanging out in the lobby till 5am banging and yelling. No staff was available to complain, worst is I did not receive at least a partial refund."
Poligono San Sebastian,"82F9+C3R, PR-449, San Sebastián, 00685, Puerto Rico",4.5,23,,,,,,,OPERATIONAL,"82F9+C3R, Puerto Rico 449, San Sebastián",,82F9+C3R (plus_code); Puerto Rico 449 (route); San Sebastián (locality); Calabazas (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Members only, not privately own.; The best; I totally recommend it.
Good atmosphere and good treatment.; Good fields and family friendly; I didn't like this ease of shooting, it's clean and safe but I didn't feel comfortable, it's a shame for what I paid to belong to the club"
CENDEVOL,"82P3+HXH, PR-125, San Sebastián, 00685, Puerto Rico",4.4,9,,(787) 212-9777,+1 787-212-9777,,Monday: 5:00 AM – 8:00 PM; Tuesday: 5:00 AM – 8:00 PM; Wednesday: 5:00 AM – 8:00 PM; Thursday: 5:00 AM – 8:00 PM; Friday: 5:00 AM – 8:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,,OPERATIONAL,"82P3+HXH, Puerto Rico 125, San Sebastián",,82P3+HXH (plus_code); Puerto Rico 125 (route); San Sebastián (locality); Bahomamey (administrative_area_level_2); San Sebastián (administrative_area_level_1); Puerto Rico (country); 00685 (postal_code),"Great place for bringing ur childs to practice volleyball, very cozy.; A nice place to practice volleyball.; Complex with 3 volleyball courts, or one for basketball, a room with sparring equipment for boxing and another room for table tennis, two tables fit. It has seating on only one side of the court, is not air conditioned and generates a lot of heat. Accessible, main road, few parking spaces for large events. There is space to park nearby. It has bathrooms, I didn't go in.; It's a pleasure to visit this volleyball court.; "
