Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
TotalEnergies Río Rosario,"Carr. 357 Km. 0.4, Maricao, 00606, Puerto Rico",4.4,35,,(787) 838-3305,+1 787-838-3305,https://totalenergies.com.pr/,Monday: 5:30 AM – 8:00 PM; Tuesday: 5:30 AM – 8:00 PM; Wednesday: 5:30 AM – 8:00 PM; Thursday: 5:30 AM – 8:00 PM; Friday: 5:30 AM – 8:00 PM; Saturday: 5:30 AM – 8:00 PM; Sunday: 5:30 AM – 8:00 PM,,OPERATIONAL,"Carr. 357 Km. 0.4, Maricao",77CM52M9+93,Maricao (locality); Maricao (administrative_area_level_2); Maricao (administrative_area_level_1); Puerto Rico (country); 00606 (postal_code),There is a mechanics garage here with services offered for you vehicle. Staff is helpful to do you right for any situation.; Gas station at downtown Maricao.; Very good business to buy food and get gas; Fast service and the place is well attended and cared for.; good employees
Fry's Food And Drug,"5100 S McClintock Dr, Tempe, AZ 85282, USA",4.1,897,,(480) 752-9700,+1 480-752-9700,http://www.frysfood.com/stores/details/660/00607?cid=loc66000607_gmb,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"5100 South McClintock Drive, Tempe",855C93HQ+QJ,5100 (street_number); South McClintock Drive (route); South Tempe (neighborhood); Tempe (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85282 (postal_code),"Worst fry's location, the line is usually long at customer service and they only have one employee working behind the desk, sometimes that employee disappears for about twenty minutes making us have to wait a long time to be served.
When I call out for someone else to help us, another employee approaches me to rudely tell me that the customer service will be back in a moment and that they're understaffed.
The customer service rep is still away for several more minutes.
The store looks like a third world country store with no tile, just ugly concrete and their supply of foods is very limited and they lack several food items that other fry's has.
The neighborhood that this fry's is in should be bigger, much nicer and more varieties as well as better customer service but this location lacks all of that.; Wow, very rude! I got home and realized I didn't have a receipt. Adding it up I definitely over paid, Fry's app didn't register my purchase. So obviously my rewards card didn't go thru based on simple logic. I tried explaining this and was told I'm mumbling, not making sense, I ""sound stupid"" and they hung up on me. The person also asked if I had a receipt about 10 times and I kept saying no, that's why I need help, no one gave me a receipt. It was 3 items, I can bring in what I bought, recreate the order, was trying to find any solution and the person literally didn't give one care. I've been shopping at Fry's my whole life and always have a positive experience with customer service. I've had some odd requests in the past I wasn't sure they would even attempt to make right and they always come thru. I'm honestly shocked at how I was just treated. And over a $10 over payment I just wanted to see if I could recoup.; This review is for the Fry's at Guadalupe and McClintock.  If I could give a 0 star rating, I would.  Purchased $200 in various gift cards on Friday to earn the extra fuel points.  Gave the Panera card to my wife to use on Saturday for lunch ($25).  Panera told her it was inactive (mind you, the Panera and Fry's are in the same plaza almost next to one another).  Went to the Fry's that afternoon to speak with CS and get a new card or proper activation (have my receipt and activation print out showing all cards activated).  Was told they couldn't do anything but was given multiple numbers to call.  Called all today and spent a good 20 min on the phone each with three different departments (all third party, non-native speakers of English, and not Kroger employees).  No resolution other than to send picture in of everything and wait 7-10 business days for PANERA to decide whether to reimburse or refund, NOT Kroger/Fry's, who sold the gift card to me.  And we were told Panera could deny it all and then just be out the $25.  This will officially be the LAST purchase I EVER make at a Fry's or ANY Kroger owned establishment, as it seems they have no willingness or ability to stand behind what they sell, but would rather defer to the vendor who's card they sold me.  That is like buying 5 lbs of bad ground beef from them and then telling me I have to take it up with the rancher who raised the cow, or the packing plant.  Beyond insane.  And the AI voice garbage you have to wade through to speak with someone in another country is nuts.  Enough already.  Why can't you have helpful, local or regional human beings to meet your customers needs??!  Profit hungry ridiculousness.  Done with them.; Really tired of coming here, people are rude and they never have what I'm looking for. Today apparently they don't have any hand baskets to do your shopping. I ask one of the cashiers and they snapback at me, "" we don't have any baskets!"" So some days they have baskets some days they don't, it's like some days they decide to have shopping carts, some days they don't. Regardless, this being a smaller store and not having everything I need, I have to go up the street to finish my shopping. Unfortunately I think this will be the last time I come here for awhile; The workers are extremely rude here. He lied to my face and gave me attitude. Genuinely the worst experience i’ve ever had at a frys."
Love's Travel Stop,"915 S 1100 W St, Fillmore, UT 84631, USA",4.3,286,,(435) 334-7002,+1 435-334-7002,https://www.loves.com/locations/835,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"915 South 1100 West Street, Fillmore",85C9WJXW+9W,915 (street_number); South 1100 West Street (route); Fillmore (locality); Millard County (administrative_area_level_2); Utah (administrative_area_level_1); United States (country); 84631 (postal_code),"9/3/24 @ 7am

This store was beautiful! Very clean! Organized and sanitized clean restrooms. Fresh fruit and lots of different coffee options.

Huge thank you to Jackie & Beth for helping with with price checks and helping me to wake up by showing me the expresso shots!

Awesome ladies! Sweet and friendly with beautiful smiles;-); This gas station and rest stop is actually pretty convenient. I was impressed with the cleanliness of this location. When I walked in, I was greeted with a smell of fresh food. The restroom facilities are clean and there were people actively attending to those in need in the bathroom. You never see that anywhere. They have snack, drinks, coffee, candy, chips, hot dogs, and anything you might want to eat on the road. They have a whole section for electronics, phone cables, gps stuff, etc… it’s easy to snag a novelty item if you need one. This station also has a lot of gas pumps and diesel, so there little chance of waiting. I would stop here again!; The restrooms were super clean and a very nice establishment overall. Great rest stop easy access to fuel pumps and separate RV parking. Pretty sweet deals on snacks and drinks too and a Taco John’s inside!; Gas prices 53 cents higher than advertised on Google. This is not the first time I've waited this long to fill up only to be tricked. Shell is accurate in their pricing. They claim to not be in charge of providing accurate gas prices for consumers.; First time I have stopped here. Will not be the last. Great place. Very clean. Fantastic Bathrooms. Love the items you can buy. Friendly staff. Plenty gas pumps.  They even have spaces to spend the night or longer for RV’s. Hot Showers and more. Even has a Taco John’s fast food place. Easy access from the freeway."
Golden gate autotruck plaza,"875 UT-99, Fillmore, UT 84631, USA",5,15,,,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"875 Utah 99, Fillmore",85C9XM24+3F,875 (street_number); Utah 99 (route); Fillmore (locality); Millard County (administrative_area_level_2); Utah (administrative_area_level_1); United States (country); 84631 (postal_code),"Brand new, just opened 3 weeks ago so everything is new and shiny, just stopped here for the night, has a few truck parking spots, they’re easy to back in. Store is well stocked and employees were friendly. Overall is a nice truck stop.; Great staff,  easy to get to as well as get to the pumps with our 35' trailer.  Price was the same as the other place closer to the freeway but they were so busy we left there and came here.  Best decision ever.  Also had sandwiches from Port of Subs located inside.  Very good!; Clean, new, lots of good food options under one roof. Fountain drinks are decent. If you're a trucker this has tons of parking space relative to Loves.; Beautiful truck stop. Everything is very clean. Has a port and sub and chicken shop inside. Other than that many options for hot food.; Best sliced sandwich in Fillmore. Wish the chicken place was open. Update: try the Cajun chicken tenders. I did and liked them with the ranch sauce."
Bonus Fuel,"875 UT-99, Fillmore, UT 84631, USA",4.1,15,,(435) 990-6900,+1 435-990-6900,https://www.goldengategas.com/location/golden-gate-fillmore/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"875 Utah 99, Fillmore",85C9XM24+3F,875 (street_number); Utah 99 (route); Fillmore (locality); Millard County (administrative_area_level_2); Utah (administrative_area_level_1); United States (country); 84631 (postal_code),"Pulled off the freeway and the Maverick was insanely busy so we drove another block and discovered this place. They have two restaurants on site. Port Of Subs and Krispy Krunchy Chicken. You have your choice of grease or a fresh sub.; Clean location as well as cheaper gas than Maverik, Loves, Conoco,; Nice Clean Gas Station. Good food options.; We were happy to discover Bonus Fuel on our trip. Clean restrooms, friendly team, and cheaper gas than other stations in the area.; The female cashier  name r
Rene is the most ignorant person.  She needs to be put in an area where there are no customers to half to deal with her ignorant attitude.  Boycott!!!! I'll make this go viral if she continues serving customers her ignorant comments."
Puma Energy,"536 C. Boquerón #546, Cabo Rojo, 00623, Puerto Rico",4.1,77,,,,http://www.pumaenergy.com/,,,OPERATIONAL,"536 Calle Boquerón #546, Cabo Rojo",77CJ3R8W+CX,546 (subpremise); 536 (street_number); Calle Boquerón (route); Cabo Rojo (locality); Llanos Tuna (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),Very Convenient. Prices are ok.; Great staff... everything you would expect at a small family owned gas station.; Gasoline station ⛽ old road 103 Cabo rojo; Great and quick service!; Don't like the Smell of the gasoline it's stinky
Doggie Gas,"101 PR-101, Cabo Rojo, 00622, Puerto Rico",5,1,,,,,,,OPERATIONAL,"101 Puerto Rico 101, Cabo Rojo",77CJ2RGF+PX,101 (street_number); Puerto Rico 101 (route); Cabo Rojo (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),
Ecomaxx,"PR-101, Cabo Rojo, 00622, Puerto Rico",4.4,232,,(787) 357-7313,+1 787-357-7313,http://www.ecomaxxpr.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"Puerto Rico 101, Cabo Rojo",77CJ2RFX+QP,Puerto Rico 101 (route); Cabo Rojo (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"Wide variety of snacks and drinks, prices on par with surrounding stations. Clean and friendly service.; Cheap gas and good treat. The only critique is very few gas pumps. They need more gas pumps and low down the groceries prices but is great and the gasoline is cheap; The tire department is great; 24 hrs.7 days a week fully stocked and servied well ...; Good location and good product. Would be better if you could pay at pump."
Gulf,"XRJ8+P26, Pole Ojea, Cabo Rojo 00622, Puerto Rico",4.4,96,,,,https://www.gasolinagulfpuertorico.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"XRJ8+P26, Pole Ojea",,XRJ8+P26 (plus_code); Pole Ojea (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"Tried to stop by at 1130pm employees were locking the door closing for the night when station  advertises 24/7; No one had the bathroom key, even though we got gas. VERY hungry Billy goat next store. He was fun!!; Nice clean place, bathrooms were locked because there's no water and you have to buzz in; My daily go to place. Great location and service.; Good for all items needed to go to the near by Combate beach."
Texaco,"101 PR-101, Cabo Rojo, 00622, Puerto Rico",4.4,225,,(787) 851-5781,+1 787-851-5781,https://texacopuertorico.com/localizaciones/,Monday: 5:00 AM – 10:00 PM; Tuesday: 5:00 AM – 10:00 PM; Wednesday: 5:00 AM – 10:00 PM; Thursday: 5:00 AM – 10:00 PM; Friday: 5:00 AM – 11:00 PM; Saturday: 5:00 AM – 11:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"101 Puerto Rico 101, Cabo Rojo",77CJ2RHP+3R,101 (street_number); Puerto Rico 101 (route); Cabo Rojo (locality); Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"It has vacuum to clean the car out and air unit for your tires.; $2 for 7lb ice bag; The gas here is not to high n been that is in Ocean Park an exclusive place. Easy to get in, perfect to pay from outside n easyvto get out.; Friendly with excellent service. Full service at no additional charge. Gas prices reasonable.; No public bathrooms .  Just Porta John's outside in back . That was different  !"
Ultra Top Fuel,"3RWH+226, 17 PR-102, Cabo Rojo, 00623, Puerto Rico",4.4,146,,(787) 349-6878,+1 787-349-6878,,,,OPERATIONAL,"3RWH+226, 17 Puerto Rico 102, Cabo Rojo",,3RWH+226 (plus_code); 17 (street_number); Puerto Rico 102 (route); Pueblo Nuevo (sublocality_level_1); Cabo Rojo (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"WARNING! PREMIUM GAS HERE IS CONTAMINATED. My Audi Q5 broke down just 15 minutes after I filled up with their Premium option, and it seems there was water mixed in. I have photos of them extracting “the water” as proof, along with receipts. If my car requires major repairs, I will definitely pursue legal action.; Nathania that’s not even the same gas station. Your photo is not the same station. Maybe should check that. Fake news this place is great. Opens early everything you need.; Quick stop to get gas & other stuff you needs. They have a little mini market. Very clean & friendly. ⛽; Nice place, but only one attender hay to wait a long time to pay for gasoline there.; Becarefull going to this gas station they do not give u the gas for your money they steal if u calulate it yourself u will see i put 10 in my tank n really got 8 dollars"
TotalEnergies Carretera 100,"Carr. 100, Km. 3.6, Bo, 4RCQ+498, Cabo Rojo 00623, Puerto Rico",4.3,80,,(787) 851-8845,+1 787-851-8845,https://totalenergies.com.pr/,Monday: 5:00 AM – 10:30 PM; Tuesday: 5:00 AM – 10:30 PM; Wednesday: 5:00 AM – 10:30 PM; Thursday: 5:00 AM – 10:30 PM; Friday: 5:00 AM – 10:30 PM; Saturday: 5:00 AM – 10:30 PM; Sunday: 5:00 AM – 10:30 PM,,OPERATIONAL,"4RCQ+498, Carr. 100, Km. 3.6, Bo",,4RCQ+498 (plus_code); Guanajibo (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),I do like it there its pretty fast.Like any other gas station you have a little time of.  waiting .The help are friendly.; Good place to by gas clean good products to sell.; Its not open 24 hrs; Good and fast service; Loved it -gasolina
Ultra Top Fuel,"14 Cll Pedro Albizu Campos, Cabo Rojo, 00623, Puerto Rico",4.5,98,,(787) 666-6666,+1 787-666-6666,,,,OPERATIONAL,"14 Calle Pedro Albizu Campos, Cabo Rojo",77CJ3VQ2+F2,14 (street_number); Calle Pedro Albizu Campos (route); Cabo Rojo (locality); Bajura (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),Best place to buy beer in Cabo Rojo!; Good.; Well  cheap gasoline.but not my type .; Liked; Good gas price.
TotalEnergies Combate,"CARR 301 KM 5.5 BO, Cabo Rojo 00622, Puerto Rico",4.3,97,,(787) 851-0018,+1 787-851-0018,https://totalenergies.com.pr/,Monday: 6:01 AM – 6:01 PM; Tuesday: 6:00 AM – 6:00 PM; Wednesday: 6:00 AM – 6:00 PM; Thursday: 6:00 AM – 6:00 PM; Friday: 6:00 AM – 6:00 PM; Saturday: 6:00 AM – 6:00 PM; Sunday: 6:00 AM – 6:00 PM,,OPERATIONAL,CARR 301 KM 5.5 BO,779JXRQJ+F6,Boquerón (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00622 (postal_code),"Great place to get your essentials before going to the beach! gas station & mini mart, and they have a compressor to fill up any canid of raft and kids pools!.; got good service here, good people...; Good gasoline but price is a little higher than competition; Great service thanks to bryan!; Excellent Variety of Products and Friendly"
Walmart Fuel Station,"2730 S Prairie Ave, Pueblo, CO 81005, USA",4.3,330,,(719) 696-6149,+1 719-696-6149,https://www.walmart.com/store/5828/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,1,OPERATIONAL,"2730 South Prairie Avenue, Pueblo",85CQ69C4+3M,2730 (street_number); South Prairie Avenue (route); Lake Minnequa (neighborhood); Pueblo (locality); Pueblo County (administrative_area_level_2); Colorado (administrative_area_level_1); United States (country); 81005 (postal_code),".89 cent fountain drinks what's not to love. Plus everything in store is same price as if you went to the big Walmart.; Heather working the register was super helpful this morning with my fiancé and I. We had a refunded that we needed to take care of because of a misunderstanding and she got it approved by a manager and us taken care of and walking away happy!!! Thanks Heather!!!; All the cash saving convenience of Walmart in a fuel station. I Like this station because of quick service I generally receive here. It's never too busy, well at least it isn't during the time of day I visit.; Just stopped in WITH a Walmart GIFT CARD and when put it into the card reader, the display shows, ""Discount: $0.00.. Gift card Balance $20.00"" and it DID NOT give me any discount at all... bummer.; Fast and easy to get what you want and the gas prices are the best in Pueblo, and if you use a Wal-Mart gift card to put your gas money into you get 3 more cents off for just using it. So what are you waiting for it's time to save your self some money today on food and gas."
