Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Green Vape Smoke Shop Barceloneta,"premium outlet blvd, 1 Premium Outlets Blvd, Barceloneta, 00617, Puerto Rico",5,1,,(939) 282-0695,+1 939-282-0695,,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 11:00 AM – 7:00 PM,,OPERATIONAL,"premium outlet blvd, 1 Premium Outlets Boulevard, Barceloneta",77CMCFQ5+QV,premium outlet blvd (point_of_interest); 1 (street_number); Premium Outlets Boulevard (route); Barceloneta (locality); Florida Afuera (administrative_area_level_2); Barceloneta (administrative_area_level_1); Puerto Rico (country); 00617 (postal_code),
VaporIce Vape & Smoke Shop,"3329 E Bell Rd #A14, Phoenix, AZ 85032, USA",4.7,92,,(602) 368-2792,+1 602-368-2792,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,,OPERATIONAL,"3329 East Bell Road #A14, Phoenix",8559JXRQ+4R,#A14 (subpremise); 3329 (street_number); East Bell Road (route); Paradise Valley Village (neighborhood); Phoenix (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85032 (postal_code),"This shop is amazing. While visiting from Vegas I stopped in and Brad was amazing. Very knowledgeable and helpful. The selection is second to none and they treat everyone they interact with professionally and with respect. I highly recommend visiting and enjoying this shop if you get a chance.; Very disappointed in the store the three vapes I bought were expired ever since March seems like the store don’t check on their product quality. Nor do they care they’ll just make a deal bundle so you sound like you’re getting a good deal on expired vapes I highly recommend checking the dates first before purchasing. I looked into it and talk to some people and you can file a complaint to the FDA which I’m gonna do Wouldn’t recommend going to the store.; If you are ever in the area, this shop has the best deals and selection around. 3/$10 disposables, 4/$20 disposables and all types of juices for your vaping pleasure.; Tyler at the Bell road location was so professional, knowledgeable, and so kind to us that we will make this our new location to come to every time. Prices here beat any and all smoke shops!!!!! Thanks guys; This place is so awesome! I come here for all my vapes and they have great sales and a huge selection. This place is very convenient and the staff is so nice. The place is quited and clean and the atmosphere is very relaxing. I definitely recommend this shop for anyone needing or wanting vapes."
Got Vape,"23865 Vía del Rio, Yorba Linda, CA 92887, USA",4.6,134,,(888) 827-3101,+1 888-827-3101,https://www.gotvapewholesale.com/,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"23865 Vía del Rio, Yorba Linda",8554V7J8+P2,23865 (street_number); Vía del Rio (route); Yorba Linda (locality); Orange County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92887 (postal_code),"Just had an amazing customer care experience with a representative named I. Aguilar.  She was extremely helpful in processing my phone order and providing me with the maximum allowable discount she could.  I really appreciated her patience when assisting me and listening to my concerns.  I will definitely be placing another order with them in the future.; I love a company that stands behind their products!

So many times I’ve called companies for replacement parts or warranty only to find out that the company doesn’t have either.

I ordered a replacement part from an older product they discontinued and they went out of their way to find it.

Thank you Lesslie! The wonderful customer service agent for getting me the parts I needed; I had an issue with one of my devices purchased locally and support worked with me to quickly and easily resolve my concern. Highly recommended!; i was pretty upset when my order was never delivered because of USPS but so glad that they were able to help me and send me a replacement!! Couldn’t be more happier with yall!!; I received the Exus snap mini and sadly the charging port was broken…so I contacted the company and they sent me a replacement within 2 days, no charge! The new exus snap mini works perfect…
Amazing customer service, quick replacement, no hassle and wonderful product! I love this mini snap! Thank you !!!!"
Vapor Geeks,"555 E Wilcox Dr, Sierra Vista, AZ 85635, USA",4.9,44,,(520) 227-4001,+1 520-227-4001,,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"555 East Wilcox Drive, Sierra Vista",853FHP34+58,555 (street_number); East Wilcox Drive (route); Sierra Vista (locality); Cochise County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85635 (postal_code),"Kind, family run Vapor store.  Wide selection on brands and models.  Excellent service and very competive pricing. Highly recommended.; I stumbled across Vapor Geeks when I first moved to Sierra Vista. What a treat! Although they did not carry my flavor of vape juice, they made it up to perfection just by smelling! Ok. I was impressed!
The women there are awesome.
There is a nice selection of vaping supplies and  many flavors.
The place is nicely decorated and has a friendly atmosphere.
I highly recommend this business for all your vaping needs!; Just love this store! They are the sweetest people. Always a smile and a greeting anytime you walk in. Great selection and super helpful.; It is so nice to write good things online. Vapor Geeks is the best shop  of it's kind. A kind and friendly staff can get you off of those nasty cigarettes and make it more enjoyable. Actually better.
If you already vape then check it out. Im glad that they're here.; I found this amazing vape shop in Sierra Vista. Super friendly and knowledgeable, the thing that impressed me is from the minute I walked in I knew this shop loves our amazing country. Red White and Blue all over the shop.
I found my go to vape shop!
Haven't tried the juices yet. I will do another review when I do..
🙏🙏🇺🇸🇺🇸"
Vape Wholesale USA,"5808 Spring Mountain Rd #107, Las Vegas, NV 89146, USA",3.4,31,,(800) 500-8486,+1 800-500-8486,https://vapewholesaleusa.com/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"5808 Spring Mountain Road #107, Las Vegas",85864QGH+CC,107 (subpremise); 5808 (street_number); Spring Mountain Road (route); Las Vegas (locality); Clark County (administrative_area_level_2); Nevada (administrative_area_level_1); United States (country); 89146 (postal_code),"DO NOT ORDER ANYTHING FROM THIS COMPANY!!! I placed an order last week to have it delivered to my address in Jamaica, NY. Over the weekend I saw it was delivered to Las Vegas??? I've tried calling their phone line multiple times and haven't been able to get anyone on the phone. I tried emailing their email address as they claim I'll get a faster response and have emailed them just about every day this week and have got zero responses to any of them.  I doubt I'll ever get ahold of anyone who can supply me with a refund so I guess I should just consider myself ripped off.  Don't order anything from these crooks; Im glad I gave them a chance! I was really hesitant, based off other reviews, to order from here. However, my experience was fantastic, and I must give credit where it is due. Order processed and shipped out the next day. Order was delivered 4 days after order was placed. So far, no known issues with the product. Very satisfied with my purchase, the cost, and fast delivery. I will be ordering again soon!; I ordered five items and only received 3.  I have tried to get assistance but customer support has been non existent. Shipping was slow.  They make it real easy to make a purchase, but nearly impossible to get any support.  Will not purchase from them again.; Zero contact cannot send a request on their website as it gives an error. Ordered Aug 27th it is currently the 4th and still no word on my order. Will never do business again

Update 9/6 i have sent multiple emails asking where my order is or if it can just be canceled and still no response. Online it shows order is processing yet website says most orders processed same day. Guess I wasn't a lucky one. Going to dispute this charge with  ard company; Their website says that orders put in by 12 PM will be sent out the same day, but trust them on that. I ordered 5 days ago and it still hasn't shipped. You can't get a hold of anyone to ask what is going on either. I've submitted a form on the website, sent emails, and called a dozen times but no one ever picks up. Absolute scam"
Cloud Smoke Shop,"2310 PR-100 Suite 111, Cabo Rojo, 00623, Puerto Rico",4.5,30,,(787) 254-6660,+1 787-254-6660,http://www.cloudsmokespr.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 11:00 AM – 8:00 PM,,OPERATIONAL,"2310 Puerto Rico 100 Suite 111, Cabo Rojo",77CJ4R2R+PR,Suite 111 (subpremise); 2310 (street_number); Puerto Rico 100 (route); Cabo Rojo (locality); Miradero (administrative_area_level_2); Cabo Rojo (administrative_area_level_1); Puerto Rico (country); 00623 (postal_code),"excellent customer service very friendly and helpful! Edwin listen to me and helped me the best way possible!; Good variety.  Helpful staff.; Friendly and cheerful, good selection!; Good selection of cigars!; Great service."
Fallen Forge Vapes,"1346 US-89A, Fredonia, AZ 86022, USA",4.1,29,,(928) 643-7605,+1 928-643-7605,,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,"1346 U.S. 89A, Fredonia",8589XFCF+H6,1346 (street_number); U.S. 89A (route); Fredonia (locality); Coconino County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 86022 (postal_code),"Cute store with large selection of disposable vapes.  Rather limited selection of juice compared to other places I've been.  The prices were ridiculous, however.  Especially if you are looking for Farm Bill 2018 compliant THC products.  ($90 for a two gram disposable?!?, I'll order from Delta 8 resellers . com and wait a couple days for delivery, thanks.)

Bill was very courteous, offered us a military discount, and then failed to provide said discount.  I am not the type to push an issue, I'll just vote with my dollar better in the future....

I will not return to this location.  Not even once; The inside is clean. The staff are friendly. Selection is pretty small. Especially when it comes to vape coils. Though probably adequate for the area.

The absolute biggest problem is the cost. I've seen a few people mention their great prices and I'm not sure what smoke shops they've been to, but Fallen Forge is waaaay over priced. Smokes shops are expensive in general, and you're going to pay more at Fallen Forge than the majority of other shops. Upwards of 50% more on some items.

If you absolutely need some juice or a disposable, it'll work in a pinch, but if you can, wait until you make a trip elsewhere.

EDIT
As Fallen Forge has gotten more established, their prices have come down a bit, and their selection has improved, and continues to improve. They're doing a great job at improving their business. Though sadly their point system for free disposable vapes has gone away. At no fault of their own, but still a disappointment.; Honestly the nicest staff I've met at any vape shop I've ever been to, and they have a really nice selection of disposables that's constantly growing.; 3000 Puffs for almost $40 and 5000 puffs for basically $45. You can go to any other vape shop in Utah and buy a 3000 puff Hype bar for $15-$20. I advise you just buy a few any time you go through any nearby vape shop, other than Fallen Forge. I was very let down and disappointed. NOT WORTH IT!; Great people working there. Good place to find kratom :) And I'm grateful to have a shop in between the big cities. Appreciated the veterans discount."
Sweet Dreams Smoke and Vape Shop,"803 E Hobsonway, Blythe, CA 92225, USA",4.7,28,,(760) 544-7039,+1 760-544-7039,http://www.sweetdreamssmokeshop.com/,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,,OPERATIONAL,"803 East Hobsonway, Blythe",8557JC67+86,803 (street_number); East Hobsonway (route); Blythe (locality); Riverside County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92225 (postal_code); 1812 (postal_code_suffix),"This place was awesome. Had a pretty big selection with super decent prices. Not to mention the attendant, Sea Bass was Laid-Back and knowledgeable about his glass. The amount and variety of smoking products and merchandise in the shop was surprising. There was a little something for everyone. Definitely will be going back and is worth stopping in even if it's just to look around!; From boulder, colorado....just checkin...the local scene out...we're camped out at dome Rock, couple miles back in AZ ....border towns rock! Quartzite 4 Life!! YEAH!
On our way to your shop now.....; The guy who was working at the store was super nice and helpful.  They have a large variety and even some things I didn't think I'd find.; My boyfriend is a smoker and I go here all the time to get gifts for him. The guy that works there is incredibly helpful and knowledgeable about everything. My boyfriend has loved every piece I’ve ever bought him from this shop. I spend a lot of money here and don’t regret it!; Love this SHOP.. They always have exactly 💯 what I need and some..."
Superb Vapors,"430 N 7th St suite b, Sierra Vista, AZ 85635, USA",4.8,206,,(520) 590-1020,+1 520-590-1020,http://www.facebook.com/SuperbVapor,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 10:00 AM – 5:00 PM,,OPERATIONAL,"430 North 7th Street suite b, Sierra Vista",853FHP55+V9,suite b (subpremise); 430 (street_number); North 7th Street (route); Sierra Vista (locality); Cochise County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85635 (postal_code),"Trey is the best salesman for anything you need . Very knowledgable on all his products. #1 vape shop in my opinion. Been going since 2015 .; Trey and his crew are awesome! Superb always has a great selection and variety of product. I will definitely be a returning customer!; Superb is the best vape shop in Sierra Vista. The environment is one the best to shop in and to work in. The owner is fantastic and a great boss.; Great vape shop. Always well stocked with what I need. Friendy and courteous service every time.; Amazing vibe, great prices and selection!! Customer services was amazing 🫶🏻🫶🏻"
Surprise Smoke And Vape,"14455 W Grand Ave STE 102, Surprise, AZ 85374, USA",5,615,,(480) 534-4288,+1 480-534-4288,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 9:00 AM – 9:00 PM,,OPERATIONAL,"14455 West Grand Avenue STE 102, Surprise",8559MJ3H+C9,STE 102 (subpremise); 14455 (street_number); West Grand Avenue (route); Grand Village Center North (neighborhood); Surprise (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85374 (postal_code),"By far the BEST SMOKE SHOP in the valley!! Hell, probably in all of Arizona! They hit the mark on everything that I am looking for when I go to a smoke shop. Outside of the guys being wonderful, funny and super helpful, the inventory is FANTASTIC!! They always have the newest coolest stuff displayed right out where you are able to actually interact with it and check it out. They don't keep everything behind glass making you feel like a child that can't be trusted with anything in the store. This is one of those stores that is worth going to even if you have to drive miles and pass 20 different stores on the way. It's really that awesome!!; Amazing shop. I went in to ask if they could carry a certain drink shot for me, since I just moved down the street, and they had it a couple days later. Prices are extremely fair and they have a good selection. The brothers are both knowledgeable about everything in the shop and help you with everything. I’ll never go anywhere else!!; Loved this shop. I haven't gone in a while due to family member's death and I've just gone through it but when I went this last time with about 3 months in-between my last visit......to my surprise, He remembered me. That ofcourse makes me feel special and seen. Kind gentlemen and truly do have the cheapest prices in a smoke shop I've seen yet. A little farther from my house but when I'm down that way, I like to make it a point to stop by.; Go see SAM!  The friendliest, most helpful and informed guy around at Surprise Smoke & Vape! The store is spotlessly clean and right next to Subway off Grand and they have a HUGE selection. I always get great flavor recommendations from Sam. I actually stopped going to my regular vape store because I love this one. Better prices, better customer service!; If you’re looking for an awesome smoke shop with a great vibe and really cute pieces, look no further. The two brothers that own this place are both wonderful! I will absolutely be coming back and suggesting this place. Everything is priced very well. The way they have it organized will make your shopping experience that much more enjoyable as well."
Jackrabbit Smoke and Vape Shop,"805 N Jackrabbit Trail Suite 103, Buckeye, AZ 85326, USA",4.8,271,,(623) 266-2400,+1 623-266-2400,https://instagram.com/jackrabbit_llc?igshid=OGQ5ZDc2ODk2ZA==,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 8:00 AM – 10:00 PM,,OPERATIONAL,"805 North Jackrabbit Trail Suite 103, Buckeye",8559FG4C+FP,Suite 103 (subpremise); 805 (street_number); North Jackrabbit Trail (route); Buckeye (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85326 (postal_code); 6062 (postal_code_suffix),"Nice and clean smoke shop with good selections. It's new so you'd expect it to be clean but nonetheless it is. Has a nice amount of product to choose from. There is even a milkshake machine in there and some unique snacks. The employees have always been welcoming and answered any questions I had. I don't like the tip option during checkout, but I guess that's almost everywhere nowadays. Overall nice having a smoke shop on the north side of buckeye so we don't have to go to old town all the time.; 1st time shopper today to this super cool shop! Spoke with Dee, he was super helpful and friendly! Even found a 49ers lanyard! I will be returning regularly!; First of all, I'm very glad a smoke shop near my area. I have always had excellent service at this store and so very helpful, such a rare thing these days! 10+ rating there! I do like that they carry some sodas and other items that are not available at most convenience stores. I have noticed pipes and bongs higher at this smoke shop than at other smoke shops. However, they do have some very unique items, including shirts, hats, lighters, nice cigar area, always something new each time I come in. I like this store.; Man I was so excited to see this shop opening so close to home. I got way more excited when I came in and saw their huge cigar room! They have such a huge selection and the room itself is the perfect temp/humid to keep the cigars perfect! Really impressed and excited to have a such a great shop finally close!; I’m so excited I have a new place to grab my cigars! They have more options than most places and very reasonable pricing! Super helpful and friendly staff. You guys just found yourself a regular!!!!"
Smoke & Vape Plug,"373 E Foothill Blvd Suite C, Upland, CA 91786, USA",4.9,46,,(909) 360-2450,+1 909-360-2450,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 10:00 PM,,OPERATIONAL,"373 East Foothill Boulevard Suite C, Upland",85644953+2M,Suite C (subpremise); 373 (street_number); East Foothill Boulevard (route); Upland (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91786 (postal_code),"I LOVE my new mini rig! Nemo was so kind & helpful to make sure I got exactly what I was looking for. Clean shop, great prices. Def coming back asap. Thanks!!; Chris is awesome. Literally cheapest in town. This is not an exaggeration. Chris is the nicest person i’ve ever dealt with in this business. It’s nice to deal with good people. Thanks chris will be seeing you again.; this is the best vape shop in town! Chris is the sweetest cashier, he helped me pick the best vape flavor since I’m such a picky gal. The best prices too & Zach the owner always hooks it up! This is def a must if you vape; This place is awesome.  Every person I've encountered that works here is so nice, very friendly and very knowledgeable.; Best shop the kindest chillest cats. Cheapest deals too!"
Big Mo's Smoke Shop,"2009 W Foothill Blvd Suite A, Upland, CA 91786, USA",5,145,,(909) 256-3283,+1 909-256-3283,http://www.bigmosmokeshop.com/,Monday: 10:00 AM – 10:30 PM; Tuesday: 10:00 AM – 10:30 PM; Wednesday: 10:00 AM – 10:30 PM; Thursday: 10:00 AM – 10:30 PM; Friday: 10:00 AM – 10:30 PM; Saturday: 10:00 AM – 10:30 PM; Sunday: 10:00 AM – 10:30 PM,,OPERATIONAL,"2009 West Foothill Boulevard Suite A, Upland",85644846+V2,Suite A (subpremise); 2009 (street_number); West Foothill Boulevard (route); Upland (locality); San Bernardino County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91786 (postal_code); 3573 (postal_code_suffix),Hands down one of the best smoke shops I've ever been to. The shop is clean and well organized with all the products easily visible. Eric's customer service skills are amazing. He very knowledgeable and I didn't feel like he was trying to upsell me like other smoke shops. The prices are very reasonable and What I loved the most is that he said if he doesn't have the product he can get it. No other shop has help me like this so I'm excited I found this place. Big Mo's has a new loyal customer.; So clean and friendly! Great customer service  not sure who helped me but he was so kind!; Never been to a better shop!! Mo does it perfectly; Great service and amazing products. Come check them out! Owners are amazing people!; Really cool and nice people. Good prices and product selection.
LA Vapor,"1841 S San Gabriel Blvd UNIT C, San Gabriel, CA 91776, USA",4.8,302,,(626) 872-1936,+1 626-872-1936,http://www.lavaporstore.com/,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM,,OPERATIONAL,"1841 South San Gabriel Boulevard UNIT C, San Gabriel",85633WG5+9H,UNIT C (subpremise); 1841 (street_number); South San Gabriel Boulevard (route); Garvey (neighborhood); San Gabriel (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91776 (postal_code),"I was in the area and decided to stop by to pick up a few disposables and their selection is crazy! They typically run deals so the pricing is actually a lot better than the surrounding shops in the area as well. The employee that helped me out was very nice and attentive and gave a few recommendations.; Great shop, walked in here to purchase my first vape and they were very helpful and knowledgeable in all of their products. I got the one they recommended and it tasted great, would definitely come back in the future!; Been coming here for years after being recommended by a buddy of mine and every time I come the customer service is 10/10 Johnny has helped me here a few times and he is awesome plus always letting me know of the great deals they have going on.; I had an absolutely fantastic experience with the customer service team! Nate and tuan was not only helpful but genuinely kind and eager to solve my problem. Their prompt and professional responses made me feel valued as a customer. The issue was resolved much quicker than I anticipated, and they followed up to ensure everything was to my satisfaction. I am thoroughly impressed and will definitely be recommending their services to friends and family. Five stars for exceptional service!; Excellent vape shop, I order online and they always get it ready super quick. The pickup process is quick and everyone working there is great and very helpful!"
Huff and Puffers,"12105 Brookhurst St suite e, Garden Grove, CA 92840, USA",4.8,541,,(657) 233-5688,+1 657-233-5688,https://www.huffandpuffers.com/,Monday: 11:00 AM – 7:00 PM; Tuesday: 11:00 AM – 7:00 PM; Wednesday: 11:00 AM – 7:00 PM; Thursday: 11:00 AM – 7:00 PM; Friday: 11:00 AM – 7:00 PM; Saturday: 11:00 AM – 7:00 PM; Sunday: 11:00 AM – 7:00 PM,,OPERATIONAL,"12105 Brookhurst Street suite e, Garden Grove",8554Q2PQ+XP,suite e (subpremise); 12105 (street_number); Brookhurst Street (route); Garden Grove (locality); Orange County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 92840 (postal_code); 2853 (postal_code_suffix),"They are using an unreliable method of shipping products (GLS)?  The carrier never once attempted to deliver my package and then just signed for it themselves. When I called customer support they said this is a known issue and they have had this happen in the past. Instead of trying to fix the issue, I was fed some line about ""Federal laws don't allow us to ship vape related products."". Which is odd because I just recently got vape items from a different site, through the USPS with zero issues.  I was expecting their support to try and with with me, instead I was fed some line of BS about Federal laws. Buy from this company at your own risk.  If I could give my experience 0 stars, I would.; As a new customer, I'm really satisfied! I was googling a disposable vape that I had tried from a local vape store because the kind I wanted was out of stock..and Huff and Puffers (what a great name) popped up. The prices are slightly cheaper than stores near me, I live in Decatur Alabama. The flavors choices are incredible and there are so many different ones to choose from. I picked the 8 that I wanted, paid for them, and in less than a week I had them! From Cali to Bama is a long distance so I knew shipping would take a little bit and that was fine. I was updated by email when they shipped and UPS is faster than regular postal service.
Of course I haven't smoked all 8 yet but the packaging is in pristine condition and the ones I've used so far have been amazing. So I went ahead and ordered 8 more yesterday! I'm really happy I decided to try this place and honestly the name pulled me in along with the great reviews. I hope to be a long time customer and if any issues arise I will be sure to update my review. Thank you Huff and Puffers!; Great service….I have placed a few orders so far. Everything arrived exactly as I ordered and quickly. Customer service is awesome. I had a question and emailed Customer Service at night. I received a response from Tammy first thing the next morning. I am definitely going to continue to order from them.; Awesome experience as a first time customer.
I placed my order Monday and it arrived today (Wednesday) with no issues. Everything was received complete and the customer service I received from Tammy at H&P HQ was top notch and answered all my questions about the delivery.; The first thing I’ll say is I will definitely be a repeat customer, the prices are very good and products are just as good. I was able to get 2 whole VooPoo vapes, 2 juices, and 2 packs of coils for like $6 more than I paid JUST for my previous vape with no coils or juice. The contact from the company providing information on my package was spectacular, and consistent. I was a little bummed about how long it took to get my package but I think that was because of the time of day I ordered it, then to add an additional day UPS had a delay, so I don’t feel I can fault H&P exactly. All in all I feel extremely happy with my purchase and will definitely be making more buys in the future!"
